,Fecha Accion,PEA,Anio Accion,Periodo Accion,Pais,Tipo de Accion,Accion,ID Evento,Nombre Evento,Institucion Accion,Referente Ternium,ID Candidato,Correo electronico,Correo institucional,Nombres,Apellidos,Genero,Nacionalidad,Universidad,Carrera/Titulacion,Carrera Gestional,Especialidad,Avance,Semestres Totales,Status Academico,Postulados Si/No,Evaluados Si/No,Perfil Pymetrics,Altamente Recomendado,Operaciones-Calidad,MTTO-DIMA,Comercial-Planeamiento,DIGI-SC,Resto-Soft,Apto/ No Apto/ Destacado,Actividad Grupal.1,Apto AG,Ingles,Apto,Destacado,Ingresados Si/No,Situacion Academica
87,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N88,A88,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
88,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N89,A89,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,10.0,10.0,,,,,,,,,,, ,,,,,,No,Egresado
89,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N90,A90,F,,Otros ,Gestión Empresarial,Administración,Negocios,9.0,10.0,,Si,Si,DIGI - Supply Chain,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
90,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N91,A91,M,,Otros ,Ing. Mecánica,Ing. Mecánica,Ingenierías Target,10.0,10.0,,Si,Si,MTTO-DIMA,Si,Do Not Recommend,Recommend,Do Not Recommend,Highly Recommend,Do Not Recommend, ,,,,,,No,Egresado
91,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N92,A92,M,,Otros ,Ing. Mecánica,Ing. Mecánica,Ingenierías Target,10.0,10.0,,Si,Si,MTTO-DIMA,Si,Do Not Recommend,Highly Recommend,Do Not Recommend,Recommend,Recommend, ,,,3.0,,,No,Egresado
92,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N93,A93,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,Si,Si,DIGI - Supply Chain,Si,Do Not Recommend,Highly Recommend,Highly Recommend,Recommend,Recommend, ,,,,,,No,En curso
93,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N94,A94,M,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
94,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N95,A95,M,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
95,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N96,A96,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,10.0,10.0,,Si,Si,DIGI - Supply Chain,,,,,,, ,,,,,,No,Egresado
96,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N97,A97,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
97,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N98,A98,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
98,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N99,A99,F,,Otros ,Ing. Mecánica,Ing. Mecánica,Ingenierías Target,11.0,10.0,,Si,,,,,,,,, ,,,,,,No,En curso
99,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N100,A100,F,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
100,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N101,A101,F,,Otros ,Administración ,Administración,Negocios,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
101,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N102,A102,F,,Otros ,Administración ,Administración,Negocios,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
102,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N103,A103,M,,Otros ,Ing. Mecánica,Ing. Mecánica,Ingenierías Target,10.0,10.0,,Si,Si,MTTO-DIMA,Si,Highly Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Highly Recommend, ,,,,,,No,Egresado
103,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N104,A104,M,,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,4.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
104,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N105,A105,M,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,9.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Do Not Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
105,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N106,A106,M,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,9.0,10.0,,Si,Si,Calidad - Operaciones ,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
106,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N107,A107,F,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
107,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N108,A108,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
108,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N109,A109,M,,Otros ,Maestría en Metalurgia,Maestría en Metalurgia,Ingenierías Target,5.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Highly Recommend,Highly Recommend,Do Not Recommend,Highly Recommend,Recommend, ,,,,,,No,En curso
109,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N110,A110,M,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,8.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
110,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N111,A111,F,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,10.0,10.0,,,,,,,,,,, ,,,,,,No,Egresado
111,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N112,A112,F,,Otros ,Administración ,Administración,Negocios,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
112,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N113,A113,F,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,0.0,0.0,,Si,Si,Calidad - Operaciones ,Si,Highly Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,2,4,,4.0,1.0,Si,Si,Indefinido
113,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N114,A114,F,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,10.0,10.0,,Si,Si,Calidad - Operaciones ,,,,,,, ,,,,,,No,Egresado
114,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N115,A115,M,,Otros ,Ing. Mecánica,Ing. Mecánica,Ingenierías Target,10.0,10.0,,Si,Si,MTTO-DIMA,Si,Highly Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Recommend, ,,,,,,No,Egresado
115,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N116,A116,M,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
116,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N117,A117,F,,Otros ,Tecnologías de Ia Información,Ing. Tecnologías Computacionales,Tecnologías de Información,9.0,10.0,,Si,Si,DIGI - Supply Chain,Si,Do Not Recommend,Do Not Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend, ,,,1.0,,,No,En curso
117,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N118,A118,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,Si,Si,DIGI - Supply Chain,Si,Do Not Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Highly Recommend, ,,,,,,No,En curso
118,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N119,A119,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
119,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N120,A120,F,,Otros ,Administración ,Administración,Negocios,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
120,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N121,A121,M,,Otros ,Ing. Mecánica,Ing. Mecánica,Ingenierías Target,10.0,10.0,,Si,Si,MTTO-DIMA,Si,Do Not Recommend,Highly Recommend,Highly Recommend,Highly Recommend,Recommend, ,,,,,,No,Egresado
121,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N122,A122,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
122,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N123,A123,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
123,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 12,I,,120210317,@,@,N124,A124,M,,Otros ,Ing. Mecánica,Ing. Mecánica,Ingenierías Target,10.0,10.0,,Si,Si,MTTO-DIMA,,,,,,, ,,,,,,No,Egresado
124,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N125,A125,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
125,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N126,A126,F,,Otros ,Ing. Mecánica,Ing. Mecánica,Ingenierías Target,10.0,10.0,,Si,Si,MTTO-DIMA,,Do Not Recommend,Recommend,Do Not Recommend,Do Not Recommend,Highly Recommend, ,,,,,,No,Egresado
126,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N127,A127,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
127,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N128,A128,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,11.0,10.0,,Si,,,,,,,,, ,,,,,,No,En curso
128,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N129,A129,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
129,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N130,A130,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
130,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N131,A131,M,,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Do Not Recommend,Do Not Recommend,Highly Recommend,Do Not Recommend,Highly Recommend, ,,,,,,No,En curso
131,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N132,A132,M,,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,9.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Do Not Recommend,Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
132,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N133,A133,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
133,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N134,A134,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
134,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N135,A135,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
135,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N136,A136,M,,Otros ,Ing. Mecánica,Ing. Mecánica,Ingenierías Target,11.0,10.0,,Si,,,,,,,,, ,,,,,,No,En curso
136,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N137,A137,M,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,10.0,10.0,,,,,,,,,,, ,,,,,,No,Egresado
137,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N138,A138,M,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,10.0,10.0,,,,,,,,,,, ,,,,,,No,Egresado
138,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N139,A139,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
139,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N140,A140,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
140,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N141,A141,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
141,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N142,A142,M,,Otros ,Ing. Eléctrica,Ing. Eléctrica,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
142,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N143,A143,M,,Otros ,Ing. Mecánica,Ing. Mecánica,Ingenierías Target,9.0,10.0,,Si,Si,MTTO-DIMA,,,,,,, ,,,,,,No,En curso
143,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N144,A144,M,,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,7.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
144,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N145,A145,M,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
145,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N146,A146,F,,Otros ,Ing. Materiales,Ing. Materiales,Ingenierías Target,9.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Do Not Recommend,Recommend,Do Not Recommend,Highly Recommend,Do Not Recommend, ,,,2.0,,,No,En curso
146,17/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210317,Evento 13,I,,120210317,@,@,N147,A147,M,,Otros ,Ing. Mecatrónica,Ing. Mecatrónica/Electrónica,Ingenierías Target,10.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Do Not Recommend,Do Not Recommend,Highly Recommend,Recommend,Recommend, ,,,,,,No,Egresado
147,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N148,A148,F,,Otros ,Psicología del Trabajo,Psicología Organizacional,Negocios,8.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
148,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N149,A149,F,,Otros ,Capital Humano,Recursos Humanos,Negocios,6.0,9.0,,Si,Si,DIGI - Supply Chain,,Recommend,Do Not Recommend,Recommend,Recommend,Do Not Recommend, ,,,,,,No,En curso
149,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N150,A150,F,,Otros ,Lic. en Dirección y Administración de Empresas,Administración,Negocios,8.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
150,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N151,A151,F,,Otros ,Psicología del Trabajo,Psicología Organizacional,Negocios,8.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
151,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N152,A152,M,,Otros ,Capital Humano,Recursos Humanos,Negocios,6.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
152,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N153,A153,F,,Otros ,Psicología del Trabajo,Psicología Organizacional,Negocios,8.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
153,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N154,A154,F,,Otros ,Psicología del Trabajo,Psicología Organizacional,Negocios,8.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
154,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N155,A155,F,,Otros ,Capital Humano,Recursos Humanos,Negocios,6.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
155,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N156,A156,F,,Otros ,Capital Humano,Recursos Humanos,Negocios,6.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
156,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N157,A157,F,,Otros ,Psicología del Trabajo,Psicología Organizacional,Negocios,8.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
157,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N158,A158,F,,Otros ,Psicología del Trabajo,Psicología Organizacional,Negocios,8.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
158,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N159,A159,F,,Otros ,Lic. en Dirección y Administración de Empresas,Administración,Negocios,8.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
159,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N160,A160,F,,Otros ,Capital Humano,Recursos Humanos,Negocios,6.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
160,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N161,A161,F,,Otros ,Capital Humano,Recursos Humanos,Negocios,8.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
161,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N162,A162,F,,Otros ,Psicología del Trabajo,Psicología Organizacional,Negocios,8.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
162,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N163,A163,F,,Otros ,Capital Humano,Recursos Humanos,Negocios,6.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
163,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N164,A164,F,,Otros ,Psicología del Trabajo,Psicología Organizacional,Negocios,8.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
164,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N165,A165,F,,Otros ,Capital Humano,Recursos Humanos,Negocios,6.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
165,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N166,A166,M,,Otros ,Lic. en Dirección y Administración de Empresas,Administración,Negocios,9.0,9.0,,,,,,,,,,, ,,,,,,No,Egresado
166,19/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Lessons,120210319,Evento 14,U,R,120210319,@,@,N167,A167,F,,Otros ,Lic. en Dirección y Administración de Empresas,Administración,Negocios,8.0,9.0,,Si,Si,DIGI - Supply Chain,,,,,,, ,,,,,,No,En curso
167,20/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Projects,120210320,Evento 15,IY,,120210320,@,@,N168,A168,M,,Otros ,Ing. Tecnologías Computacionales,Ing. Tecnologías Computacionales,Tecnologías de Información,4.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
168,20/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Projects,120210320,Evento 15,IY,,120210320,@,@,N169,A169,M,,Otros ,Ing. Tecnologías Computacionales,Ing. Tecnologías Computacionales,Tecnologías de Información,4.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
169,20/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Projects,120210320,Evento 15,IY,,120210320,@,@,N170,A170,F,,Otros ,Ing. Tecnologías Computacionales,Ing. Tecnologías Computacionales,Tecnologías de Información,4.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
170,20/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Projects,120210320,Evento 15,IY,,120210320,@,@,N171,A171,M,,Otros ,Ing. Tecnologías Computacionales,Ing. Tecnologías Computacionales,Tecnologías de Información,4.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
171,20/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Projects,120210320,Evento 15,IY,,120210320,@,@,N172,A172,M,,Otros ,Ing. Tecnologías Computacionales,Ing. Tecnologías Computacionales,Tecnologías de Información,4.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
172,20/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Projects,120210320,Evento 15,IY,,120210320,@,@,N173,A173,M,,Otros ,Ing. Tecnologías Computacionales,Ing. Tecnologías Computacionales,Tecnologías de Información,4.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
173,20/03/21,PEA 20-21,2021,Enero-Junio,México,Targetizada,Ternium Projects,120210320,Evento 15,IY,,120210320,@,@,N174,A174,M,,Otros ,Ing. Tecnologías Computacionales,Ing. Tecnologías Computacionales,Tecnologías de Información,4.0,9.0,,,,,,,,,,, ,,,,,,No,En curso
